ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.21,0.3,10.37,0.01,-0.01,-0.02,49658,5
0.21,0.3,10.37,0.01,-0.01,-0.02,49659,5
0.21,0.3,10.38,0.01,-0.01,-0.02,49660,5
0.21,0.3,10.39,0.01,-0.01,-0.02,49661,6
0.21,0.3,10.39,0.01,-0.01,-0.02,49662,5
0.21,0.3,10.4,0.01,-0.01,-0.02,49663,5
0.21,0.31,10.4,0.01,-0.01,-0.02,49664,6
0.21,0.31,10.4,0.01,-0.01,-0.02,49665,5
0.21,0.31,10.39,0.01,-0.01,-0.02,49666,5
0.21,0.31,10.39,0.01,-0.01,-0.02,49667,7
0.21,0.3,10.39,0.01,-0.01,-0.02,49668,5
0.21,0.31,10.38,0,-0.01,-0.02,49669,5
0.21,0.31,10.38,0,-0.01,-0.03,49670,6
0.21,0.31,10.38,0,-0.01,-0.03,49671,5
0.21,0.31,10.38,0,-0.01,-0.03,49672,5
0.21,0.3,10.39,0,-0.01,-0.03,49673,5
0.21,0.31,10.38,0,-0.01,-0.03,49674,5
0.21,0.31,10.38,0,-0.01,-0.03,49675,5
0.21,0.3,10.38,0,-0.01,-0.03,49676,5
0.21,0.3,10.38,0,-0.01,-0.03,49677,5
0.21,0.3,10.37,0,-0.01,-0.03,49678,5
0.21,0.3,10.37,0,-0.01,-0.03,49679,5
0.21,0.31,10.36,0,-0.01,-0.03,49680,5
0.21,0.31,10.36,0,-0.01,-0.03,49681,5
0.22,0.31,10.36,0,-0.01,-0.03,49682,5
0.22,0.31,10.36,0,-0.01,-0.03,49683,5
0.22,0.31,10.35,0,-0.01,-0.03,49684,5
0.22,0.31,10.35,0,-0.01,-0.03,49685,5
0.21,0.3,10.34,0,-0.01,-0.03,49686,5
0.22,0.3,10.35,0,-0.01,-0.03,49687,5
0.22,0.31,10.35,0,-0.01,-0.03,49688,5
0.22,0.3,10.35,0,-0.01,-0.03,49689,5
0.22,0.3,10.36,0,-0.01,-0.03,49690,5
0.21,0.3,10.35,0,-0.01,-0.03,49691,5
0.21,0.3,10.35,0,-0.01,-0.03,49692,5
0.21,0.29,10.36,0,-0.01,-0.03,49693,6
0.21,0.29,10.35,0,-0.01,-0.03,49694,5
0.21,0.29,10.35,0,-0.01,-0.03,49695,5
0.21,0.29,10.35,0,-0.01,-0.03,49696,5
